    0.147913125257012439E+04    0.275083472548632280E+01    0.215745597144489523E+02   -0.766706389825366159E+03
    0.147913125257012439E+04    0.275083472548632280E+01    0.215745597144489523E+02   -0.766706389825366159E+03
    0.147973656945997277E+04    0.274837978074932998E+01    0.217839221546961710E+02   -0.766704836288716933E+03
    0.148099747768359975E+04    0.273169986745558102E+01    0.200210830484092099E+02   -0.766700260754854980E+03
    0.148099747768359975E+04    0.273169986745558102E+01    0.200210830484092099E+02   -0.766700260754854980E+03
    0.148026509277777927E+04    0.273650075392192660E+01    0.217778550912794771E+02   -0.766689187633525876E+03
    0.147888001203763042E+04    0.275918102148872135E+01    0.206308560420986851E+02   -0.766681459193613023E+03
    0.148174072080986912E+04    0.273636014453678822E+01    0.206851248023070440E+02   -0.766672982028369688E+03
    0.147890744551378839E+04    0.274003992973804333E+01    0.213238023836314028E+02   -0.766672434769516485E+03
    0.147959729745061509E+04    0.272863029118171063E+01    0.203426760441723076E+02   -0.766671337947247821E+03
    0.148073709469304254E+04    0.272335348889490181E+01    0.208394136593616821E+02   -0.766671088221661876E+03
    0.148000696608127623E+04    0.273676758833528266E+01    0.198254878570622850E+02   -0.766654230463542717E+03
    0.148077378705331421E+04    0.274951257696674212E+01    0.200538099962925429E+02   -0.766653306964335343E+03
    0.147954057531981152E+04    0.273409388022133593E+01    0.200219322754310127E+02   -0.766651283086861895E+03
    0.147954057531981152E+04    0.273409388022133593E+01    0.200219322754310127E+02   -0.766651283086861895E+03
    0.147945711829150696E+04    0.275665030103074837E+01    0.214780428876061791E+02   -0.766650505258362500E+03
    0.147892248392666033E+04    0.274435134052211893E+01    0.214154239443956840E+02   -0.766648780902256703E+03
    0.148062685334474918E+04    0.275397171890600134E+01    0.214154130840252748E+02   -0.766647922298140202E+03
    0.148079643929371196E+04    0.275567407625471894E+01    0.206072819008966945E+02   -0.766647802760052969E+03
    0.148065642535500501E+04    0.273987923428642510E+01    0.198472748523904130E+02   -0.766641581412778237E+03
    0.147966955607343834E+04    0.274856841115827910E+01    0.198349512686651650E+02   -0.766635573917585816E+03
    0.147961625487041624E+04    0.276166614804841526E+01    0.205582572750983275E+02   -0.766624147418816619E+03
    0.148032007519783838E+04    0.275482948026833174E+01    0.214794093338223320E+02   -0.766605035070615713E+03
    0.147997153209003386E+04    0.274125527218717568E+01    0.217691104580639063E+02   -0.766600756686779050E+03
    0.148051830032305043E+04    0.273022690844810523E+01    0.215278684683816408E+02   -0.766600528210635161E+03
    0.147999435971974435E+04    0.272854862816806332E+01    0.213243831781589961E+02   -0.766583975770077473E+03
    0.148003538306371456E+04    0.275831062857022902E+01    0.202938879219426269E+02   -0.766581752079210901E+03
    0.148094024465522034E+04    0.273627955161679948E+01    0.199996586755996333E+02   -0.766573809992693896E+03
    0.147894165444606824E+04    0.274434897513403353E+01    0.213615765663221850E+02   -0.766569964730509355E+03
    0.147873530407212593E+04    0.275168579341528652E+01    0.204456484978907866E+02   -0.766569465997499947E+03
    0.147873530407212593E+04    0.275168579341528652E+01    0.204456484978907866E+02   -0.766569465997499947E+03
    0.147872795712502352E+04    0.274380696436242433E+01    0.204400762307516999E+02   -0.766565715715204988E+03
    0.147984764066922003E+04    0.273441147728831435E+01    0.215711598666113389E+02   -0.766546215453302921E+03
    0.147972421512883739E+04    0.272873187354188529E+01    0.204043564044595485E+02   -0.766544416460737352E+03
    0.148053496562918690E+04    0.273360837548857605E+01    0.216097147264648299E+02   -0.766537146462500573E+03
    0.147950141166578123E+04    0.275029944979472818E+01    0.215947673369444715E+02   -0.766520806357411630E+03
    0.147945280665928522E+04    0.273012786074754832E+01    0.209503132579962141E+02   -0.766514768560749872E+03
    0.148158860726818148E+04    0.273744368448845732E+01    0.209201193109504544E+02   -0.766509548405923624E+03
    0.148140811241072925E+04    0.272926100336598720E+01    0.208357899048848196E+02   -0.766497672700483918E+03
    0.148059807481975417E+04    0.274775140245549077E+01    0.215684531832745563E+02   -0.766468239777584699E+03
    0.147996081731043068E+04    0.272989457283537229E+01    0.212968760779228035E+02   -0.766465829278679962E+03
    0.148133064594810753E+04    0.273092495168501914E+01    0.211258225049974442E+02   -0.766464577651767399E+03
    0.147898495193128383E+04    0.275651287431246894E+01    0.206448900627513865E+02   -0.766455584184218765E+03
    0.148141382066777442E+04    0.273533090201673534E+01    0.211820274644962296E+02   -0.766455031356863174E+03
    0.147989830205299927E+04    0.275865254014902428E+01    0.204609554413156047E+02   -0.766450249640130551E+03
    0.147958833162501242E+04    0.273131370334564583E+01    0.211726487328568425E+02   -0.766447849787207815E+03
    0.147998415299150179E+04    0.272910629084354861E+01    0.203446938701245585E+02   -0.766442525177398920E+03
    0.148052727463817769E+04    0.272908108639289004E+01    0.202607726959777068E+02   -0.766440066923029917E+03
    0.148085174829689049E+04    0.272734949300085061E+01    0.210897519140144567E+02   -0.766431652733243823E+03
    0.148096564721171217E+04    0.275135280248667158E+01    0.208318838144857352E+02   -0.766428641119459030E+03
    0.147967275559952941E+04    0.273741695908743532E+01    0.200248583334303731E+02   -0.766425632570569860E+03
    0.147919812191970277E+04    0.275830822807906895E+01    0.207159417829183496E+02   -0.766423259698456036E+03
    0.148138702233250365E+04    0.273711336888185697E+01    0.211496502856787032E+02   -0.766404353082131593E+03
    0.147924993733504243E+04    0.274509080552104345E+01    0.200989298878723019E+02   -0.766399143678973246E+03
