    0.230565448195206955E+04    0.348964132436080554E+01   -0.306618424967957881E+00    0.627758972559792627E+00    0.104999300655697536E+01    0.299973921840148439E+01   -0.482797683778971063E+02    0.409319590334337988E+02   -0.201483264616722022E+04
    0.230641364155092606E+04    0.341056767015455797E+01   -0.301003066483309767E+00    0.640573124195711108E+00    0.104997527698888260E+01    0.299850430368113896E+01   -0.201346175367844147E+02    0.320089611416885589E+02   -0.201480486645948895E+04
    0.230393787931872157E+04    0.348100409353720419E+01   -0.302118286822701587E+00    0.632457084799864067E+00    0.104985815973131991E+01    0.299978678628596551E+01    0.463013602794890033E+02   -0.444579623327380773E+02   -0.201478894394889994E+04
    0.230518476648522619E+04    0.344179889606907530E+01   -0.300611755905565992E+00    0.640808686232639646E+00    0.104979443324002597E+01    0.299948470122797373E+01   -0.110368118203869372E+02   -0.339960907997146791E+02   -0.201468803300612467E+04
    0.230534337715444644E+04    0.348080962902389324E+01   -0.303139142076087276E+00    0.620587866344447514E+00    0.104988381450633761E+01    0.299933793568840468E+01   -0.408052071070750983E+02    0.222511345745016911E+02   -0.201467188819353328E+04
    0.230502973779597005E+04    0.351049181247237829E+01   -0.304871929342263093E+00    0.627515923641199014E+00    0.104994030504533753E+01    0.299883484924434063E+01    0.638267479447301866E+01    0.472779113170722241E+02   -0.201464804330615289E+04
    0.230513826622679926E+04    0.349984218790894719E+01   -0.300523141955675310E+00    0.614016318843162656E+00    0.104996084624927111E+01    0.299979169018944836E+01    0.385932212667411534E+01   -0.898971831210927519E+01   -0.201463855143475303E+04
    0.230519428789134690E+04    0.344885585600111888E+01   -0.299751745995647800E+00    0.640781922636430523E+00    0.104987706457786456E+01    0.299969328483011832E+01    0.615912414979092659E+01    0.238542095511156020E+02   -0.201441172505564464E+04
    0.230591780187500126E+04    0.348881407942094146E+01   -0.301576167934069495E+00    0.630153883689660743E+00    0.104981945155176004E+01    0.299924376277526905E+01    0.614468977635675628E+01    0.198323493622595066E+02   -0.201436945965807263E+04
    0.230474422848538461E+04    0.348547887966533576E+01   -0.301551989207098636E+00    0.637661680600663860E+00    0.104996738569332337E+01    0.299844891063426733E+01    0.316727178206497939E+02   -0.417351157487183855E+02   -0.201435916716630709E+04
    0.230514458008905603E+04    0.348765254087730447E+01   -0.301497709248683354E+00    0.619036682694689588E+00    0.104977542745166175E+01    0.299955751272039395E+01   -0.251907348267942055E+02    0.190936119636327817E+02   -0.201434124445857583E+04
    0.230493146777472566E+04    0.347285428122358963E+01   -0.303674918044308240E+00    0.634544944878972728E+00    0.104990935733531954E+01    0.299911237049745738E+01   -0.116884617199996228E+02    0.228963810594419925E+02   -0.201431231692260303E+04
    0.230568039910519610E+04    0.346101613349150394E+01   -0.304368201574478248E+00    0.626131512116474442E+00    0.104992677006878843E+01    0.299975430923491659E+01    0.277910727122386731E+02   -0.371826571659983784E+02   -0.201430906330663265E+04
    0.230445557189365309E+04    0.347810437578371934E+01   -0.302402510371247990E+00    0.633310567520021461E+00    0.104976355723246972E+01    0.299990182114290604E+01    0.324196664334867535E+02   -0.252866281869812077E+02   -0.201428732067519650E+04
    0.230526627264797935E+04    0.349556013984537284E+01   -0.305161604224178096E+00    0.624734838894104749E+00    0.104982490692209596E+01    0.299985125358378379E+01   -0.192826302959349007E+02    0.332419519764793421E+02   -0.201424727103761279E+04
    0.230537595723384584E+04    0.343826154433698683E+01   -0.300502935564537721E+00    0.640269898350233735E+00    0.104987295945062908E+01    0.299874303697116007E+01    0.317084586635291288E+02    0.346181428311255246E+02   -0.201384367114589963E+04
    0.230624252529497107E+04    0.346398794020138112E+01   -0.301737924976783867E+00    0.629678032622085437E+00    0.104999480502317288E+01    0.299717965075115700E+01    0.474377977346593696E+02    0.360837136966850665E+02   -0.201374090330144691E+04
    0.230524754922570173E+04    0.348608526906980032E+01   -0.302731603671549054E+00    0.627760818638180895E+00    0.104975768642755618E+01    0.299920407244557463E+01   -0.704052093014129099E+01   -0.423068492575694819E+02   -0.201368171709528610E+04
