    0.166209700107574463E+04    0.285739916563034058E+01    0.507076048851013206E+00    0.491456866264343262E+00    0.103578245639801025E+01    0.237684789299964905E+01    0.324557423591613770E+02    0.102201163768768311E+02   -0.851023348739030655E+06   -0.489195633965034382E+01    1
    0.191157788038253784E+04    0.393172580003738403E+01   -0.300420141220092751E+00    0.644194269180297763E+00    0.104910059928894039E+01    0.174206438660621643E+01    0.349248170852661133E+02   -0.715857744216918945E+00   -0.847319926191527862E+06   -0.491195633965034428E+01    1
    0.182560890913009644E+04    0.307849544286727905E+01    0.493452501296997137E+00    0.310452270507812489E+00    0.102272884130477903E+01    0.199241581559181213E+01    0.228315889835357666E+02    0.109407007694244385E+02   -0.815006212847098475E+06   -0.493195633965034563E+01    1
    0.186733690500259399E+04    0.321990007162094116E+01    0.249021863937377907E+00    0.420911097526550260E+00    0.103696908950805677E+01    0.209198746085166931E+01   -0.485413730144500732E+02   -0.221106946468353271E+02   -0.811737379811090766E+06   -0.495195633965034610E+01    1
    0.253887468576431274E+04    0.481995183229446411E+01    0.246562814712524392E+00    0.440679979324340776E+00    0.103047089099884026E+01    0.110279235243797302E+01    0.282549798488616943E+02    0.127193093299865723E+02   -0.806721635031688609E+06   -0.497195633965034567E+01    1
    0.191062862873077393E+04    0.407713156938552856E+01    0.198198008537292525E+00    0.589281821250915439E+00    0.103281999349594122E+01    0.225685867667198181E+01    0.390556454658508301E+02   -0.630034804344177246E+01   -0.789975445605261484E+06   -0.499195633965034435E+01    1
    0.287980604171752930E+04    0.254644691944122314E+01   -0.271089076995849609E-01    0.392903470993041959E+00    0.102716879844665532E+01    0.290744993090629578E+01    0.474690139293670654E+02   -0.523009300231933594E+01   -0.776440673502122634E+06   -0.501195633965034304E+01    1
    0.170165833234786987E+04    0.522247791290283203E+01    0.321792626380920432E+00    0.420072650909423806E+00    0.102661863803863529E+01    0.227991390228271484E+01   -0.242475092411041260E+02    0.194341003894805908E+02   -0.764533853790018475E+06   -0.503195633965034617E+01    1
    0.180016361474990845E+04    0.436173826456069946E+01   -0.319143033027648904E+00    0.411145663261413552E+00    0.103256129264831542E+01    0.240155431628227234E+01    0.414895772933959961E+02    0.503801703453063965E+01   -0.718567816224181908E+06   -0.505195633965034840E+01    1
    0.254873856306076050E+04    0.357876890897750854E+01    0.126387691497802712E+00    0.428423476219177202E+00    0.103868893623352054E+01    0.181315827369689941E+01    0.180217921733856201E+02    0.391297578811645508E+02   -0.694921082814134890E+06   -0.507195633965034709E+01    1
    0.218466626405715942E+04    0.481011062860488892E+01    0.251469969749450684E+00    0.674676251411437944E+00    0.101285489797592154E+01    0.167401331663131714E+01    0.767469406127929688E+01   -0.344015717506408691E+02   -0.690578961371269077E+06   -0.509195633965034755E+01    1
    0.183573544025421143E+04    0.352442359924316406E+01   -0.550746989250183061E+00    0.648524260520935036E+00    0.102181916713714593E+01    0.250865179300308228E+01   -0.566115975379943848E+01    0.183544754981994629E+01   -0.687924043357168324E+06   -0.511195633965034979E+01    1
    0.205967477560043335E+04    0.440503501892089844E+01   -0.338935518264770475E+00    0.689195394515991211E+00    0.101751600027084343E+01    0.189182075858116150E+01    0.469833254814147949E+02    0.144811868667602539E+01   -0.676922702183912275E+06   -0.513195633965034936E+01    1
    0.190412102937698364E+04    0.304327446222305298E+01   -0.577009105682373069E+00    0.514099860191345126E+00    0.102041346073150629E+01    0.238111588358879089E+01    0.499159634113311768E+02   -0.460299789905548096E+02   -0.658392806272685411E+06   -0.515195633965034716E+01    1
    0.279463709592819214E+04    0.378798192739486694E+01    0.583153223991394021E+00    0.654250097274780229E+00    0.102054682731628410E+01    0.178602325916290283E+01    0.360491573810577393E+02   -0.419557273387908936E+02   -0.646394977306621149E+06   -0.517195633965034318E+01    1
    0.294669556617736816E+04    0.463226139545440674E+01    0.523997068405151256E+00    0.657386970520019487E+00    0.101297026395797740E+01    0.143392044305801392E+01    0.470957636833190918E+02   -0.429192960262298584E+02   -0.616178968322805013E+06   -0.519195633965034276E+01    1
    0.183690092563629150E+04    0.437470728158950806E+01    0.281271457672119141E+00    0.435879898071289018E+00    0.101642383813858039E+01    0.256956073641777039E+01    0.211265444755554199E+02   -0.370706319808959961E+01   -0.603358829443883267E+06   -0.521195633965034766E+01    1
    0.190864266157150269E+04    0.302636456489562988E+01    0.198493051528930708E+00    0.650950074195861816E+00    0.101485777854919434E+01    0.295016917586326599E+01    0.195441246032714844E+01   -0.237569391727447510E+02   -0.600803363346528728E+06   -0.523195633965034546E+01    1
    0.242999870777130127E+04    0.470736163854598999E+01    0.340373468399047807E+00    0.697860574722290017E+00    0.101963721513748173E+01    0.152489218115806580E+01    0.358013093471527100E+02    0.356526553630828857E+02   -0.577020598851217306E+06   -0.525195633965034858E+01    1
    0.290608899593353271E+04    0.279582798480987549E+01    0.404062986373900923E-01    0.394865846633911111E+00    0.102011535882949822E+01    0.281901183724403381E+01    0.360307753086090088E+02    0.264438986778259277E+02   -0.576540123363474500E+06   -0.527195633965034727E+01    1
    0.269455979014154855E+04    0.308107974300723786E+01   -0.383248047981628259E+00    0.456879696266204838E+00    0.103536833757336555E+01    0.126128820844283340E+01   -0.398582536591695202E+02   -0.112074547066101857E+02   -0.571039367539756116E+06   -0.529195633965034684E+01    1
    0.202183550372251329E+04    0.423708816772842489E+01    0.386210958168597296E+00    0.430484004888374128E+00    0.103098975370438772E+01    0.210142345847484791E+01    0.161936514275444239E+02    0.604484371056535963E+00   -0.560534049414777895E+06   -0.531195633965034553E+01    1
    0.223950806856155396E+04    0.262094455957412720E+01   -0.252620816230773926E+00    0.586231136322021396E+00    0.101121932268142700E+01    0.201625394821166992E+01   -0.339483737945556641E+02   -0.443367362022399902E+02   -0.549816812088624458E+06   -0.533195633965034510E+01    1
    0.214459339380264282E+04    0.324378603696823120E+01   -0.539590430259704545E+00    0.579452633857727051E+00    0.104014484405517571E+01    0.199536937475204468E+01    0.337597489356994629E+02   -0.133016586303710938E+02   -0.549717988878345583E+06   -0.535195633965034645E+01    1
    0.183379943370819092E+04    0.313703054189682007E+01   -0.587752461433410645E+00    0.430194282531738248E+00    0.101177817583084106E+01    0.294679972529411316E+01    0.144460976123809814E+02    0.486826419830322266E+02   -0.548935242304925690E+06   -0.537195633965034780E+01    1
    0.216096801757812500E+04    0.294085001945495605E+01    0.237967085838317827E+00    0.582814216613769531E+00    0.103324223756790157E+01    0.213817077875137329E+01    0.383204579353332520E+02   -0.144717335700988770E+02   -0.541872184634006233E+06   -0.539195633965034649E+01    1
    0.197452523708343506E+04    0.307104265689849854E+01    0.575351285934448176E+00    0.531354761123657204E+00    0.104653977632522577E+01    0.232112351059913635E+01    0.216166913509368896E+02    0.255760312080383301E+02   -0.528802633926550508E+06   -0.541195633965034428E+01    1
    0.211538567036356471E+04    0.392984749976805325E+01   -0.322965217800144033E+00    0.393232281043896348E+00    0.103028727667913578E+01    0.210105576668692962E+01   -0.163372613150615464E+02    0.213962429363089797E+02   -0.513840307598960469E+06   -0.543195633965034563E+01    1
    0.234336638518568998E+04    0.509173817113356897E+01    0.216918911629269240E+00    0.457808120899110549E+00    0.101846737047090774E+01    0.190584086248092821E+01   -0.969356408459481145E+01    0.152705419528477222E+02   -0.502632858086160908E+06   -0.545195633965034521E+01    1
    0.293128592967987061E+04    0.380163955688476562E+01    0.293244338035583474E+00    0.507129621505737260E+00    0.104372374773025522E+01    0.110682520270347595E+01   -0.174576401710510254E+02   -0.249290764331817627E+02   -0.501011716673224291E+06   -0.547195633965034389E+01    1
    0.287830302715301514E+04    0.431679427623748779E+01   -0.392922592163085893E+00    0.557645177841186501E+00    0.102743206977844248E+01    0.120986837148666382E+01   -0.767915248870849609E+01   -0.235665440559387207E+01   -0.484182434364517685E+06   -0.549195633965034791E+01    1
    0.246535784006118774E+04    0.527614480257034302E+01    0.430379319190978937E+00    0.473986697196960405E+00    0.103520149469375622E+01    0.150057899951934814E+01   -0.309177041053771973E+01   -0.900658369064331055E+01   -0.480526747445317043E+06   -0.551195633965034570E+01    1
    0.295492175817489624E+04    0.292629331350326538E+01   -0.432359147071838368E+00    0.511801958084106445E+00    0.102926687717437737E+01    0.120537626743316650E+01    0.414386987686157227E+01   -0.392805337905883789E+02   -0.448801797165586497E+06   -0.553195633965034705E+01    1
