    0.160950433015823364E+04    0.509357434511184692E+01   -0.178996443748474121E+02   -0.484011557650157920E+04   -0.524515351937698071E+01    1
    0.173994535207748413E+04    0.430757874250411987E+01   -0.992604851722717285E+02   -0.475461834411532800E+04   -0.525515351937698583E+01    1
    0.167563902139663696E+04    0.520470130443572998E+01    0.210425496101379395E+02   -0.455622746505314899E+04   -0.526515351937698739E+01    1
    0.213959807753562927E+04    0.317533445358276367E+01    0.482055306434631348E+02   -0.453863076714128238E+04   -0.527515351937698007E+01    1
    0.218099528551101685E+04    0.344255650043487549E+01    0.794124603271484375E+00   -0.452099649984549069E+04   -0.528515351937697542E+01    1
    0.241971225738525391E+04    0.524134117364883423E+01    0.719338655471801758E+01   -0.439464307511201423E+04   -0.529515351937697609E+01    1
    0.215698533654212952E+04    0.305356198549270630E+01    0.179136157035827637E+02   -0.436726706453684983E+04   -0.530515351937697677E+01    1
    0.229744515419006348E+04    0.285206317901611328E+01   -0.561019182205200195E+02   -0.436394555856271472E+04   -0.531515351937698188E+01    1
    0.226596318483352661E+04    0.311447459459304810E+01   -0.406754970550537109E+02   -0.429371345674116947E+04   -0.532515351937698078E+01    1
    0.230759658813476562E+04    0.492458516359329224E+01    0.386388659477233887E+02   -0.426261789522810250E+04   -0.533515351937697613E+01    1
    0.283390401601791382E+04    0.255840241909027100E+01   -0.949320912361145020E+02   -0.425554479426786929E+04   -0.534515351937697680E+01    1
    0.224033097624778748E+04    0.463041514158248901E+01    0.111274957656860352E+02   -0.416107923692302666E+04   -0.535515351937698103E+01    1
    0.288622244596481323E+04    0.498465985059738159E+01   -0.617974996566772461E+02   -0.414499501081398375E+04   -0.536515351937698171E+01    1
    0.149704049825668335E+04    0.345448982715606689E+01   -0.630322098731994629E+02   -0.412121190317252967E+04   -0.537515351937698238E+01    1
    0.164757393002510071E+04    0.302496105432510376E+01    0.827722787857055664E+02   -0.402684682997700747E+04   -0.538515351937698128E+01    1
    0.238917071223258972E+04    0.490390193462371826E+01   -0.136637687683105469E+01   -0.399952410061238243E+04   -0.539515351937698018E+01    1
    0.253220182657241821E+04    0.536478734016418457E+01    0.823887825012207031E+02   -0.397093413821940339E+04   -0.540515351937698263E+01    1
    0.222300552725791931E+04    0.426560145616531372E+01    0.562577843666076660E+02   -0.392886237703322377E+04   -0.541515351937698153E+01    1
    0.148044906854629517E+04    0.418807578086853027E+01    0.810236811637878418E+02   -0.389578386134659013E+04   -0.542515351937697865E+01    1
    0.272308645844459534E+04    0.525038826465606689E+01   -0.943907141685485840E+02   -0.389160302114544902E+04   -0.543515351937697933E+01    1
    0.240025375485420227E+04    0.286296868324279785E+01   -0.733120799064636230E+02   -0.388605116442729332E+04   -0.544515351937698178E+01    1
    0.231857698559761047E+04    0.480375808477401733E+01    0.387069821357727051E+02   -0.386740537017278984E+04   -0.545515351937698245E+01    1
    0.166220172643661499E+04    0.325883734226226807E+01   -0.130855441093444824E+02   -0.379249679758404091E+04   -0.546515351937698401E+01    1
    0.223507601022720337E+04    0.439865833520889282E+01    0.204776763916015625E+02   -0.374730418449399076E+04   -0.547515351937698025E+01    1
    0.149648582935333252E+04    0.437784886360168457E+01    0.162403225898742676E+02   -0.374282823172738472E+04   -0.548515351937698004E+01    1
    0.223109686374664307E+04    0.363585561513900757E+01   -0.143361210823059082E+02   -0.366599872704715563E+04   -0.549515351937697805E+01    1
    0.181893399357795715E+04    0.450861656665802002E+01    0.602224469184875488E+02   -0.365537707496306211E+04   -0.550515351937697694E+01    1
    0.279498863220214844E+04    0.461279821395874023E+01   -0.993780612945556641E+02   -0.364363331470085723E+04   -0.551515351937698295E+01    1
    0.179288390874862671E+04    0.410436099767684937E+01    0.416601419448852539E+02   -0.361869130009408718E+04   -0.552515351937698185E+01    1
    0.227953575253486633E+04    0.451058083772659302E+01    0.263923168182373047E+02   -0.361432264057493967E+04   -0.553515351937698163E+01    1
    0.274736198782920837E+04    0.505661082267761230E+01   -0.677549600601196289E+02   -0.360305307470170692E+04   -0.554515351937698142E+01    1
    0.168899616599082947E+04    0.469338697195053101E+01   -0.279795646667480469E+02   -0.354999799080303274E+04   -0.555515351937698032E+01    1
    0.150583119988441467E+04    0.331964784860610962E+01   -0.895231127738952637E+02   -0.346406972859227290E+04   -0.556515351937698544E+01    1
    0.224403430819511414E+04    0.324602836370468140E+01    0.645967245101928711E+02   -0.346194607986141182E+04   -0.557515351937698611E+01    1
    0.161238548755645752E+04    0.288710767030715942E+01    0.960693597793579102E+02   -0.334980495330842223E+04   -0.558515351937698146E+01    1
    0.273946363199194275E+04    0.486163144893408194E+01   -0.648169034932449506E+02   -0.334463655580531940E+04   -0.559515351937697680E+01    1
    0.270176929831504822E+04    0.483685082197189331E+01   -0.938544511795043945E+02   -0.332613158143953387E+04   -0.560515351937697748E+01    1
    0.288604431152343750E+04    0.489379769563674927E+01    0.392997264862060547E+00   -0.332402920685577010E+04   -0.561515351937697904E+01    1
    0.231552468538284302E+04    0.450045353174209595E+01    0.840235948562622070E+01   -0.328576986639457755E+04   -0.562515351937698060E+01    1
