    0.185764809886555531E+04    0.333494397502581874E+01   -0.320047915758534252E+00    0.658580510678366204E+00   -0.147170992987791180E+02
    0.196327577878783836E+04    0.480631882012711209E+01   -0.297362650254615724E+00    0.131391437970484803E+00   -0.147152442749785841E+02
    0.191219016854724509E+04    0.385413485649575183E+01   -0.338221545307141713E+00    0.435754928065242519E+00   -0.147003730425681098E+02
    0.187822569078724587E+04    0.332857690466996248E+01   -0.376993293822376396E+00    0.302769486194852333E+00   -0.146628851481037135E+02
    0.190169772361058176E+04    0.330565165464810162E+01   -0.334261184870788819E+00    0.495428350771475401E+00   -0.146155377802001105E+02
    0.192555750086481680E+04    0.378748360656325467E+01   -0.322019405287154947E+00    0.247896495309190917E+00   -0.146067943999258709E+02
    0.192555750086481680E+04    0.378748360656325467E+01   -0.322019405287154947E+00    0.247896495309190917E+00   -0.146067943999258709E+02
    0.185865032704621149E+04    0.336386395906217661E+01   -0.382990118851701256E+00    0.761045718638949542E+00   -0.145856006471029929E+02
    0.185865032704621149E+04    0.336386395906217661E+01   -0.382990118851701256E+00    0.761045718638949542E+00   -0.145856006471029929E+02
    0.188585998209477657E+04    0.329394481446630616E+01   -0.322330799138612734E+00    0.515562479700793275E+00   -0.145715546539121839E+02
    0.193564097672332923E+04    0.483333881381927899E+01   -0.110501314209885682E+00    0.294616826389315745E+00   -0.145655224594957513E+02
    0.193564097672332923E+04    0.483333881381927899E+01   -0.110501314209885682E+00    0.294616826389315745E+00   -0.145655224594957513E+02
    0.195333090149083091E+04    0.479004978373002466E+01   -0.455416106232420181E+00    0.380459443600495217E+00   -0.145467567222247283E+02
    0.196223440793473856E+04    0.470521203497007523E+01   -0.387876722530258289E+00    0.507407104114316221E+00   -0.145432528084093420E+02
    0.190364339758998585E+04    0.398106853596625854E+01   -0.313527257183653263E+00    0.633745309957092218E+00   -0.145425934039677340E+02
    0.188725251644907394E+04    0.407261641301460564E+01   -0.376727315887377734E+00    0.206853317250695112E+00   -0.145337723692007810E+02
    0.188725251644907394E+04    0.407261641301460564E+01   -0.376727315887377734E+00    0.206853317250695112E+00   -0.145337723692007810E+02
    0.195867466810912742E+04    0.463644458852600572E+01   -0.406658453823354749E+00    0.481659694182468234E+00   -0.145311481038504269E+02
