    0.971385669708251953E+03    0.495084583759307861E+01   -0.305007785558700562E+00    0.682822459936141990E+00   -0.314119525940044468E+03   -0.520515351937697623E+01    1
    0.101067142486572266E+04    0.390446794033050537E+01    0.255873948335647583E+00    0.439048689603805609E+00   -0.311015435822995869E+03   -0.521515351937698224E+01    1
    0.102144269943237305E+04    0.445263600349426270E+01    0.631686747074127197E+00    0.101451092958450326E+00   -0.304444706733234568E+03   -0.522515351937697670E+01    1
    0.988094711303710938E+03    0.317245149612426758E+01   -0.456863105297088623E+00    0.413844507932663030E+00   -0.285907138416234375E+03   -0.523515351937698092E+01    1
    0.102763528823852539E+04    0.315796744823455811E+01    0.409217536449432373E+00    0.115018868446350106E+00   -0.280088997790925703E+03   -0.524515351937698071E+01    1
    0.100192899703979492E+04    0.485293626785278320E+01   -0.369937896728515625E+00    0.332612967491149936E+00   -0.277536494399351341E+03   -0.525515351937698583E+01    1
    0.107853994369506836E+04    0.372438645362854004E+01    0.352336019277572632E+00    0.368090122938156128E+00   -0.269344411036756298E+03   -0.526515351937698739E+01    1
    0.119178409576416016E+04    0.404439210891723633E+01    0.969057321548461914E+00    0.365242761373519964E+00   -0.267591994372908232E+03   -0.527515351937698007E+01    1
    0.113982067108154297E+04    0.398348951339721680E+01    0.745219558477401733E+00    0.587284308671951361E+00   -0.265609228777978444E+03   -0.528515351937697542E+01    1
    0.103379812240600586E+04    0.419263434410095215E+01   -0.427403151988983154E+00    0.396951013803482078E+00   -0.257321080498370577E+03   -0.529515351937697609E+01    1
    0.108999748229980469E+04    0.327757608890533447E+01    0.843428999185562134E+00    0.149123036861419700E+00   -0.255240513648579991E+03   -0.530515351937697677E+01    1
    0.103190574645996094E+04    0.427570664882659912E+01    0.640325248241424561E+00    0.295073807239532471E+00   -0.253378219167205202E+03   -0.531515351937698188E+01    1
    0.104053411483764648E+04    0.304281818866729736E+01    0.392705410718917847E+00    0.798929297924041770E+00   -0.250622769933001649E+03   -0.532515351937698078E+01    1
    0.103835172653198242E+04    0.497526395320892334E+01    0.413658469915390015E+00    0.529201370477676458E+00   -0.246347059267895730E+03   -0.533515351937697613E+01    1
    0.107911605834960938E+04    0.494656455516815186E+01    0.810339838266372681E+00    0.352617430686950728E+00   -0.236341714660207430E+03   -0.534515351937697680E+01    1
    0.114514036178588867E+04    0.340481495857238770E+01   -0.255256295204162598E-01    0.586694300174713135E+00   -0.233853131883446594E+03   -0.535515351937698103E+01    1
    0.111261816024780273E+04    0.319348013401031494E+01    0.805009752511978149E+00    0.241180008649826055E+00   -0.232384659556141884E+03   -0.536515351937698171E+01    1
    0.110722551345825195E+04    0.495826816558837891E+01    0.411611050367355347E+00    0.199180173873901384E+00   -0.227003237248196541E+03   -0.537515351937698238E+01    1
    0.109614572525024414E+04    0.329441976547241211E+01   -0.372344732284545898E+00    0.697919642925262540E+00   -0.222328340417709853E+03   -0.538515351937698128E+01    1
    0.110999326705932617E+04    0.411849427223205566E+01   -0.327705532312393188E+00    0.206858587265014660E+00   -0.217197401977505507E+03   -0.539515351937698018E+01    1
    0.114159917831420898E+04    0.432897233963012695E+01   -0.157688260078430176E-01    0.441812771558761641E+00   -0.210039902842780293E+03   -0.540515351937698263E+01    1
    0.126264486312866211E+04    0.488532066345214844E+01   -0.374427288770675659E+00    0.464392393827438354E+00   -0.207512208118005930E+03   -0.541515351937698153E+01    1
    0.118618688583374023E+04    0.344131731986999512E+01    0.242612659931182861E+00    0.214427477121353183E+00   -0.207025394523370807E+03   -0.542515351937697865E+01    1
    0.110340528488159180E+04    0.355695986747741699E+01    0.503676354885101318E+00    0.235296654701232927E+00   -0.203100414400601466E+03   -0.543515351937697933E+01    1
    0.115854606628417969E+04    0.467785358428955078E+01    0.244992673397064209E-01    0.199959355592727678E+00   -0.196599149803260076E+03   -0.544515351937698178E+01    1
    0.127076816558837891E+04    0.401327717304229736E+01   -0.153906345367431641E-01    0.490893918275833174E+00   -0.191764093654864865E+03   -0.545515351937698245E+01    1
    0.127889766693115234E+04    0.303057205677032471E+01   -0.481470316648483276E+00    0.495135587453842230E+00   -0.187918196530438564E+03   -0.546515351937698401E+01    1
    0.128108968734741211E+04    0.369512164592742920E+01    0.881922453641891479E+00    0.733860051631927579E+00   -0.183162285597395282E+03   -0.547515351937698025E+01    1
    0.126516628265380859E+04    0.328700411319732666E+01   -0.369909018278121948E+00    0.221809780597686801E+00   -0.181105707595006834E+03   -0.548515351937698004E+01    1
    0.124615411758422852E+04    0.386107528209686279E+01    0.367532074451446533E-01    0.252358543872833296E+00   -0.179746172889873066E+03   -0.549515351937697805E+01    1
